Year,Gebietseinheit,sex,AGS,GeoCode,Value
1992,Hannover-Landeshauptstadt,,241001,K0241001,64573.0
1992,Hannover-Landeshauptstadt,maennlich,241001,K0241001,36009.0
1992,Hannover-Landeshauptstadt,weiblich,241001,K0241001,28564.0
1993,Hannover-Landeshauptstadt,,241001,K0241001,70704.0
1993,Hannover-Landeshauptstadt,maennlich,241001,K0241001,39401.0
1993,Hannover-Landeshauptstadt,weiblich,241001,K0241001,31303.0
1994,Hannover-Landeshauptstadt,,241001,K0241001,72157.0
1994,Hannover-Landeshauptstadt,maennlich,241001,K0241001,39755.0
1994,Hannover-Landeshauptstadt,weiblich,241001,K0241001,32402.0
1995,Hannover-Landeshauptstadt,,241001,K0241001,78011.0
1995,Hannover-Landeshauptstadt,maennlich,241001,K0241001,43095.0
1995,Hannover-Landeshauptstadt,weiblich,241001,K0241001,34916.0
1996,Hannover-Landeshauptstadt,,241001,K0241001,82858.0
1996,Hannover-Landeshauptstadt,maennlich,241001,K0241001,45687.0
1996,Hannover-Landeshauptstadt,weiblich,241001,K0241001,37171.0
1997,Hannover-Landeshauptstadt,,241001,K0241001,84355.0
1997,Hannover-Landeshauptstadt,maennlich,241001,K0241001,45837.0
1997,Hannover-Landeshauptstadt,weiblich,241001,K0241001,38518.0
1998,Hannover-Landeshauptstadt,,241001,K0241001,83253.0
1998,Hannover-Landeshauptstadt,maennlich,241001,K0241001,44706.0
1998,Hannover-Landeshauptstadt,weiblich,241001,K0241001,38547.0
1999,Hannover-Landeshauptstadt,,241001,K0241001,83675.0
1999,Hannover-Landeshauptstadt,maennlich,241001,K0241001,44717.0
1999,Hannover-Landeshauptstadt,weiblich,241001,K0241001,38958.0
2000,Hannover-Landeshauptstadt,,241001,K0241001,84161.0
2000,Hannover-Landeshauptstadt,maennlich,241001,K0241001,44526.0
2000,Hannover-Landeshauptstadt,weiblich,241001,K0241001,39635.0
2001,Hannover-Landeshauptstadt,,241001,K0241001,85224.0
2001,Hannover-Landeshauptstadt,maennlich,241001,K0241001,44659.0
2001,Hannover-Landeshauptstadt,weiblich,241001,K0241001,40565.0
2002,Hannover-Landeshauptstadt,,241001,K0241001,86897.0
2002,Hannover-Landeshauptstadt,maennlich,241001,K0241001,45322.0
2002,Hannover-Landeshauptstadt,weiblich,241001,K0241001,41575.0
2003,Hannover-Landeshauptstadt,,241001,K0241001,85476.0
2003,Hannover-Landeshauptstadt,maennlich,241001,K0241001,44142.0
2003,Hannover-Landeshauptstadt,weiblich,241001,K0241001,41334.0
2004,Hannover-Landeshauptstadt,,241001,K0241001,75152.0
2004,Hannover-Landeshauptstadt,maennlich,241001,K0241001,37916.0
2004,Hannover-Landeshauptstadt,weiblich,241001,K0241001,37236.0
2005,Hannover-Landeshauptstadt,,241001,K0241001,75016.0
2005,Hannover-Landeshauptstadt,maennlich,241001,K0241001,37754.0
2005,Hannover-Landeshauptstadt,weiblich,241001,K0241001,37262.0
2006,Hannover-Landeshauptstadt,,241001,K0241001,74898.0
2006,Hannover-Landeshauptstadt,maennlich,241001,K0241001,37640.0
2006,Hannover-Landeshauptstadt,weiblich,241001,K0241001,37258.0
2007,Hannover-Landeshauptstadt,,241001,K0241001,74977.0
2007,Hannover-Landeshauptstadt,maennlich,241001,K0241001,37592.0
2007,Hannover-Landeshauptstadt,weiblich,241001,K0241001,37385.0
2008,Hannover-Landeshauptstadt,,241001,K0241001,74111.0
2008,Hannover-Landeshauptstadt,maennlich,241001,K0241001,37061.0
2008,Hannover-Landeshauptstadt,weiblich,241001,K0241001,37050.0
2009,Hannover-Landeshauptstadt,,241001,K0241001,73483.0
2009,Hannover-Landeshauptstadt,maennlich,241001,K0241001,36784.0
2009,Hannover-Landeshauptstadt,weiblich,241001,K0241001,36699.0
2010,Hannover-Landeshauptstadt,,241001,K0241001,73448.0
2010,Hannover-Landeshauptstadt,maennlich,241001,K0241001,36823.0
2010,Hannover-Landeshauptstadt,weiblich,241001,K0241001,36625.0
2011,Hannover-Landeshauptstadt,,241001,K0241001,75793.0
2011,Hannover-Landeshauptstadt,maennlich,241001,K0241001,38216.0
2011,Hannover-Landeshauptstadt,weiblich,241001,K0241001,37577.0
2012,Hannover-Landeshauptstadt,,241001,K0241001,78442.0
2012,Hannover-Landeshauptstadt,maennlich,241001,K0241001,39776.0
2012,Hannover-Landeshauptstadt,weiblich,241001,K0241001,38666.0
2013,Hannover-Landeshauptstadt,,241001,K0241001,82727.0
2013,Hannover-Landeshauptstadt,maennlich,241001,K0241001,42261.0
2013,Hannover-Landeshauptstadt,weiblich,241001,K0241001,40466.0
2014,Hannover-Landeshauptstadt,,241001,K0241001,88541.0
2014,Hannover-Landeshauptstadt,maennlich,241001,K0241001,45681.0
2014,Hannover-Landeshauptstadt,weiblich,241001,K0241001,42860.0
2015,Hannover-Landeshauptstadt,,241001,K0241001,97357.0
2015,Hannover-Landeshauptstadt,maennlich,241001,K0241001,51643.0
2015,Hannover-Landeshauptstadt,weiblich,241001,K0241001,45714.0
2016,Hannover-Landeshauptstadt,,241001,K0241001,104465.0
2016,Hannover-Landeshauptstadt,maennlich,241001,K0241001,55530.0
2016,Hannover-Landeshauptstadt,weiblich,241001,K0241001,48935.0
2017,Hannover-Landeshauptstadt,,241001,K0241001,107965.0
2017,Hannover-Landeshauptstadt,maennlich,241001,K0241001,57435.0
2017,Hannover-Landeshauptstadt,weiblich,241001,K0241001,50530.0
2018,Hannover-Landeshauptstadt,,241001,K0241001,111255.0
2018,Hannover-Landeshauptstadt,maennlich,241001,K0241001,59325.0
2018,Hannover-Landeshauptstadt,weiblich,241001,K0241001,51925.0
1978,Diepholz,,251,K0251,2239.0
1978,Diepholz,maennlich,251,K0251,1334.0
1978,Diepholz,weiblich,251,K0251,905.0
1979,Diepholz,,251,K0251,2256.0
1979,Diepholz,maennlich,251,K0251,1320.0
1979,Diepholz,weiblich,251,K0251,936.0
1980,Diepholz,,251,K0251,2644.0
1980,Diepholz,maennlich,251,K0251,1573.0
1980,Diepholz,weiblich,251,K0251,1071.0
1981,Diepholz,,251,K0251,2822.0
1981,Diepholz,maennlich,251,K0251,1671.0
1981,Diepholz,weiblich,251,K0251,1151.0
1982,Diepholz,,251,K0251,3057.0
1982,Diepholz,maennlich,251,K0251,1812.0
1982,Diepholz,weiblich,251,K0251,1245.0
1983,Diepholz,,251,K0251,2927.0
1983,Diepholz,maennlich,251,K0251,1669.0
1983,Diepholz,weiblich,251,K0251,1258.0
1984,Diepholz,,251,K0251,2776.0
1984,Diepholz,maennlich,251,K0251,1555.0
1984,Diepholz,weiblich,251,K0251,1221.0
1985,Diepholz,,251,K0251,2877.0
1985,Diepholz,maennlich,251,K0251,1635.0
1985,Diepholz,weiblich,251,K0251,1242.0
1986,Diepholz,,251,K0251,3211.0
1986,Diepholz,maennlich,251,K0251,1821.0
1986,Diepholz,weiblich,251,K0251,1390.0
1987,Diepholz,,251,K0251,3377.0
1987,Diepholz,maennlich,251,K0251,1893.0
1987,Diepholz,weiblich,251,K0251,1484.0
1990,Diepholz,,251,K0251,4876.0
1990,Diepholz,maennlich,251,K0251,2750.0
1990,Diepholz,weiblich,251,K0251,2126.0
1991,Diepholz,,251,K0251,5858.0
1991,Diepholz,maennlich,251,K0251,3349.0
1991,Diepholz,weiblich,251,K0251,2509.0
1992,Diepholz,,251,K0251,7560.0
1992,Diepholz,maennlich,251,K0251,4355.0
1992,Diepholz,weiblich,251,K0251,3205.0
1993,Diepholz,,251,K0251,8384.0
1993,Diepholz,maennlich,251,K0251,4754.0
1993,Diepholz,weiblich,251,K0251,3630.0
1994,Diepholz,,251,K0251,8538.0
1994,Diepholz,maennlich,251,K0251,4664.0
1994,Diepholz,weiblich,251,K0251,3874.0
1995,Diepholz,,251,K0251,8961.0
1995,Diepholz,maennlich,251,K0251,4880.0
1995,Diepholz,weiblich,251,K0251,4081.0
1996,Diepholz,,251,K0251,9110.0
1996,Diepholz,maennlich,251,K0251,4959.0
1996,Diepholz,weiblich,251,K0251,4151.0
1997,Diepholz,,251,K0251,8764.0
1997,Diepholz,maennlich,251,K0251,4716.0
1997,Diepholz,weiblich,251,K0251,4048.0
1998,Diepholz,,251,K0251,8466.0
1998,Diepholz,maennlich,251,K0251,4479.0
1998,Diepholz,weiblich,251,K0251,3987.0
1999,Diepholz,,251,K0251,8424.0
1999,Diepholz,maennlich,251,K0251,4357.0
1999,Diepholz,weiblich,251,K0251,4067.0
2000,Diepholz,,251,K0251,8309.0
2000,Diepholz,maennlich,251,K0251,4309.0
2000,Diepholz,weiblich,251,K0251,4000.0
2001,Diepholz,,251,K0251,8299.0
2001,Diepholz,maennlich,251,K0251,4225.0
2001,Diepholz,weiblich,251,K0251,4074.0
2002,Diepholz,,251,K0251,8288.0
2002,Diepholz,maennlich,251,K0251,4194.0
2002,Diepholz,weiblich,251,K0251,4094.0
2003,Diepholz,,251,K0251,8241.0
2003,Diepholz,maennlich,251,K0251,4134.0
2003,Diepholz,weiblich,251,K0251,4107.0
2004,Diepholz,,251,K0251,8228.0
2004,Diepholz,maennlich,251,K0251,4095.0
2004,Diepholz,weiblich,251,K0251,4133.0
2005,Diepholz,,251,K0251,8256.0
2005,Diepholz,maennlich,251,K0251,4080.0
2005,Diepholz,weiblich,251,K0251,4176.0
2006,Diepholz,,251,K0251,8139.0
2006,Diepholz,maennlich,251,K0251,3986.0
2006,Diepholz,weiblich,251,K0251,4153.0
2007,Diepholz,,251,K0251,8229.0
2007,Diepholz,maennlich,251,K0251,3992.0
2007,Diepholz,weiblich,251,K0251,4237.0
2008,Diepholz,,251,K0251,8105.0
2008,Diepholz,maennlich,251,K0251,3938.0
2008,Diepholz,weiblich,251,K0251,4167.0
2009,Diepholz,,251,K0251,8099.0
2009,Diepholz,maennlich,251,K0251,3930.0
2009,Diepholz,weiblich,251,K0251,4169.0
2010,Diepholz,,251,K0251,8183.0
2010,Diepholz,maennlich,251,K0251,3996.0
2010,Diepholz,weiblich,251,K0251,4187.0
2011,Diepholz,,251,K0251,8386.0
2011,Diepholz,maennlich,251,K0251,4098.0
2011,Diepholz,weiblich,251,K0251,4288.0
2012,Diepholz,,251,K0251,9184.0
2012,Diepholz,maennlich,251,K0251,4548.0
2012,Diepholz,weiblich,251,K0251,4636.0
2013,Diepholz,,251,K0251,10761.0
2013,Diepholz,maennlich,251,K0251,5516.0
2013,Diepholz,weiblich,251,K0251,5245.0
2014,Diepholz,,251,K0251,11631.0
2014,Diepholz,maennlich,251,K0251,5960.0
2014,Diepholz,weiblich,251,K0251,5671.0
2015,Diepholz,,251,K0251,13826.0
2015,Diepholz,maennlich,251,K0251,7230.0
2015,Diepholz,weiblich,251,K0251,6596.0
2016,Diepholz,,251,K0251,15540.0
2016,Diepholz,maennlich,251,K0251,8280.0
2016,Diepholz,weiblich,251,K0251,7260.0
2017,Diepholz,,251,K0251,16065.0
2017,Diepholz,maennlich,251,K0251,8480.0
2017,Diepholz,weiblich,251,K0251,7585.0
2018,Diepholz,,251,K0251,17565.0
2018,Diepholz,maennlich,251,K0251,9285.0
2018,Diepholz,weiblich,251,K0251,8285.0
1978,Hameln-Pyrmont,,252,K0252,7659.0
1978,Hameln-Pyrmont,maennlich,252,K0252,4244.0
1978,Hameln-Pyrmont,weiblich,252,K0252,3415.0
1979,Hameln-Pyrmont,,252,K0252,7728.0
1979,Hameln-Pyrmont,maennlich,252,K0252,4269.0
1979,Hameln-Pyrmont,weiblich,252,K0252,3459.0
1980,Hameln-Pyrmont,,252,K0252,7955.0
1980,Hameln-Pyrmont,maennlich,252,K0252,4477.0
1980,Hameln-Pyrmont,weiblich,252,K0252,3478.0
1981,Hameln-Pyrmont,,252,K0252,8233.0
1981,Hameln-Pyrmont,maennlich,252,K0252,4638.0
1981,Hameln-Pyrmont,weiblich,252,K0252,3595.0
1982,Hameln-Pyrmont,,252,K0252,8251.0
1982,Hameln-Pyrmont,maennlich,252,K0252,4597.0
1982,Hameln-Pyrmont,weiblich,252,K0252,3654.0
1983,Hameln-Pyrmont,,252,K0252,7963.0
1983,Hameln-Pyrmont,maennlich,252,K0252,4402.0
1983,Hameln-Pyrmont,weiblich,252,K0252,3561.0
1984,Hameln-Pyrmont,,252,K0252,7123.0
1984,Hameln-Pyrmont,maennlich,252,K0252,3947.0
1984,Hameln-Pyrmont,weiblich,252,K0252,3176.0
1985,Hameln-Pyrmont,,252,K0252,6622.0
1985,Hameln-Pyrmont,maennlich,252,K0252,3696.0
1985,Hameln-Pyrmont,weiblich,252,K0252,2926.0
1986,Hameln-Pyrmont,,252,K0252,6775.0
1986,Hameln-Pyrmont,maennlich,252,K0252,3810.0
1986,Hameln-Pyrmont,weiblich,252,K0252,2965.0
1987,Hameln-Pyrmont,,252,K0252,6809.0
1987,Hameln-Pyrmont,maennlich,252,K0252,3802.0
1987,Hameln-Pyrmont,weiblich,252,K0252,3007.0
1990,Hameln-Pyrmont,,252,K0252,8274.0
1990,Hameln-Pyrmont,maennlich,252,K0252,4601.0
1990,Hameln-Pyrmont,weiblich,252,K0252,3673.0
1991,Hameln-Pyrmont,,252,K0252,9275.0
1991,Hameln-Pyrmont,maennlich,252,K0252,5110.0
1991,Hameln-Pyrmont,weiblich,252,K0252,4165.0
1992,Hameln-Pyrmont,,252,K0252,10705.0
1992,Hameln-Pyrmont,maennlich,252,K0252,5926.0
1992,Hameln-Pyrmont,weiblich,252,K0252,4779.0
1993,Hameln-Pyrmont,,252,K0252,11211.0
1993,Hameln-Pyrmont,maennlich,252,K0252,6185.0
1993,Hameln-Pyrmont,weiblich,252,K0252,5026.0
1994,Hameln-Pyrmont,,252,K0252,11549.0
1994,Hameln-Pyrmont,maennlich,252,K0252,6334.0
1994,Hameln-Pyrmont,weiblich,252,K0252,5215.0
1995,Hameln-Pyrmont,,252,K0252,12016.0
1995,Hameln-Pyrmont,maennlich,252,K0252,6548.0
1995,Hameln-Pyrmont,weiblich,252,K0252,5468.0
1996,Hameln-Pyrmont,,252,K0252,12625.0
1996,Hameln-Pyrmont,maennlich,252,K0252,6823.0
1996,Hameln-Pyrmont,weiblich,252,K0252,5802.0
1997,Hameln-Pyrmont,,252,K0252,12569.0
1997,Hameln-Pyrmont,maennlich,252,K0252,6737.0
1997,Hameln-Pyrmont,weiblich,252,K0252,5832.0
1998,Hameln-Pyrmont,,252,K0252,12348.0
1998,Hameln-Pyrmont,maennlich,252,K0252,6604.0
1998,Hameln-Pyrmont,weiblich,252,K0252,5744.0
1999,Hameln-Pyrmont,,252,K0252,12411.0
1999,Hameln-Pyrmont,maennlich,252,K0252,6592.0
1999,Hameln-Pyrmont,weiblich,252,K0252,5819.0
2000,Hameln-Pyrmont,,252,K0252,12438.0
2000,Hameln-Pyrmont,maennlich,252,K0252,6579.0
2000,Hameln-Pyrmont,weiblich,252,K0252,5859.0
2001,Hameln-Pyrmont,,252,K0252,12220.0
2001,Hameln-Pyrmont,maennlich,252,K0252,6423.0
2001,Hameln-Pyrmont,weiblich,252,K0252,5797.0
2002,Hameln-Pyrmont,,252,K0252,11794.0
2002,Hameln-Pyrmont,maennlich,252,K0252,6079.0
2002,Hameln-Pyrmont,weiblich,252,K0252,5715.0
2003,Hameln-Pyrmont,,252,K0252,11681.0
2003,Hameln-Pyrmont,maennlich,252,K0252,5941.0
2003,Hameln-Pyrmont,weiblich,252,K0252,5740.0
2004,Hameln-Pyrmont,,252,K0252,11200.0
2004,Hameln-Pyrmont,maennlich,252,K0252,5645.0
2004,Hameln-Pyrmont,weiblich,252,K0252,5555.0
2005,Hameln-Pyrmont,,252,K0252,11014.0
2005,Hameln-Pyrmont,maennlich,252,K0252,5545.0
2005,Hameln-Pyrmont,weiblich,252,K0252,5469.0
2006,Hameln-Pyrmont,,252,K0252,10617.0
2006,Hameln-Pyrmont,maennlich,252,K0252,5372.0
2006,Hameln-Pyrmont,weiblich,252,K0252,5245.0
2007,Hameln-Pyrmont,,252,K0252,10381.0
2007,Hameln-Pyrmont,maennlich,252,K0252,5199.0
2007,Hameln-Pyrmont,weiblich,252,K0252,5182.0
2008,Hameln-Pyrmont,,252,K0252,10213.0
2008,Hameln-Pyrmont,maennlich,252,K0252,5140.0
2008,Hameln-Pyrmont,weiblich,252,K0252,5073.0
2009,Hameln-Pyrmont,,252,K0252,10154.0
2009,Hameln-Pyrmont,maennlich,252,K0252,5033.0
2009,Hameln-Pyrmont,weiblich,252,K0252,5121.0
2010,Hameln-Pyrmont,,252,K0252,10394.0
2010,Hameln-Pyrmont,maennlich,252,K0252,5175.0
2010,Hameln-Pyrmont,weiblich,252,K0252,5219.0
2011,Hameln-Pyrmont,,252,K0252,10319.0
2011,Hameln-Pyrmont,maennlich,252,K0252,5136.0
2011,Hameln-Pyrmont,weiblich,252,K0252,5183.0
2012,Hameln-Pyrmont,,252,K0252,10342.0
2012,Hameln-Pyrmont,maennlich,252,K0252,5162.0
2012,Hameln-Pyrmont,weiblich,252,K0252,5180.0
2013,Hameln-Pyrmont,,252,K0252,10719.0
2013,Hameln-Pyrmont,maennlich,252,K0252,5378.0
2013,Hameln-Pyrmont,weiblich,252,K0252,5341.0
2014,Hameln-Pyrmont,,252,K0252,11665.0
2014,Hameln-Pyrmont,maennlich,252,K0252,5896.0
2014,Hameln-Pyrmont,weiblich,252,K0252,5769.0
2015,Hameln-Pyrmont,,252,K0252,13461.0
2015,Hameln-Pyrmont,maennlich,252,K0252,7009.0
2015,Hameln-Pyrmont,weiblich,252,K0252,6452.0
2016,Hameln-Pyrmont,,252,K0252,15065.0
2016,Hameln-Pyrmont,maennlich,252,K0252,7930.0
2016,Hameln-Pyrmont,weiblich,252,K0252,7135.0
2017,Hameln-Pyrmont,,252,K0252,15795.0
2017,Hameln-Pyrmont,maennlich,252,K0252,8255.0
2017,Hameln-Pyrmont,weiblich,252,K0252,7540.0
2018,Hameln-Pyrmont,,252,K0252,16535.0
2018,Hameln-Pyrmont,maennlich,252,K0252,8700.0
2018,Hameln-Pyrmont,weiblich,252,K0252,7830.0
1978,Hildesheim,,254,K0254,11164.0
1978,Hildesheim,maennlich,254,K0254,5989.0
1978,Hildesheim,weiblich,254,K0254,5175.0
1979,Hildesheim,,254,K0254,11428.0
1979,Hildesheim,maennlich,254,K0254,6195.0
1979,Hildesheim,weiblich,254,K0254,5233.0
1980,Hildesheim,,254,K0254,12239.0
1980,Hildesheim,maennlich,254,K0254,6739.0
1980,Hildesheim,weiblich,254,K0254,5500.0
1981,Hildesheim,,254,K0254,12621.0
1981,Hildesheim,maennlich,254,K0254,6972.0
1981,Hildesheim,weiblich,254,K0254,5649.0
1982,Hildesheim,,254,K0254,12496.0
1982,Hildesheim,maennlich,254,K0254,6874.0
1982,Hildesheim,weiblich,254,K0254,5622.0
1983,Hildesheim,,254,K0254,12189.0
1983,Hildesheim,maennlich,254,K0254,6659.0
1983,Hildesheim,weiblich,254,K0254,5530.0
1984,Hildesheim,,254,K0254,11174.0
1984,Hildesheim,maennlich,254,K0254,6133.0
1984,Hildesheim,weiblich,254,K0254,5041.0
1985,Hildesheim,,254,K0254,10674.0
1985,Hildesheim,maennlich,254,K0254,5916.0
1985,Hildesheim,weiblich,254,K0254,4758.0
1986,Hildesheim,,254,K0254,11034.0
1986,Hildesheim,maennlich,254,K0254,6204.0
1986,Hildesheim,weiblich,254,K0254,4830.0
1987,Hildesheim,,254,K0254,10881.0
1987,Hildesheim,maennlich,254,K0254,6029.0
1987,Hildesheim,weiblich,254,K0254,4852.0
1990,Hildesheim,,254,K0254,12600.0
1990,Hildesheim,maennlich,254,K0254,6930.0
1990,Hildesheim,weiblich,254,K0254,5670.0
1991,Hildesheim,,254,K0254,13320.0
1991,Hildesheim,maennlich,254,K0254,7388.0
1991,Hildesheim,weiblich,254,K0254,5932.0
1992,Hildesheim,,254,K0254,14605.0
1992,Hildesheim,maennlich,254,K0254,8156.0
1992,Hildesheim,weiblich,254,K0254,6449.0
1993,Hildesheim,,254,K0254,15463.0
1993,Hildesheim,maennlich,254,K0254,8574.0
1993,Hildesheim,weiblich,254,K0254,6889.0
1994,Hildesheim,,254,K0254,15136.0
1994,Hildesheim,maennlich,254,K0254,8237.0
1994,Hildesheim,weiblich,254,K0254,6899.0
1995,Hildesheim,,254,K0254,15845.0
1995,Hildesheim,maennlich,254,K0254,8616.0
1995,Hildesheim,weiblich,254,K0254,7229.0
1996,Hildesheim,,254,K0254,16140.0
1996,Hildesheim,maennlich,254,K0254,8780.0
1996,Hildesheim,weiblich,254,K0254,7360.0
1997,Hildesheim,,254,K0254,15892.0
1997,Hildesheim,maennlich,254,K0254,8543.0
1997,Hildesheim,weiblich,254,K0254,7349.0
1998,Hildesheim,,254,K0254,15337.0
1998,Hildesheim,maennlich,254,K0254,8146.0
1998,Hildesheim,weiblich,254,K0254,7191.0
1999,Hildesheim,,254,K0254,15366.0
1999,Hildesheim,maennlich,254,K0254,8070.0
1999,Hildesheim,weiblich,254,K0254,7296.0
2000,Hildesheim,,254,K0254,15008.0
2000,Hildesheim,maennlich,254,K0254,7747.0
2000,Hildesheim,weiblich,254,K0254,7261.0
2001,Hildesheim,,254,K0254,14795.0
2001,Hildesheim,maennlich,254,K0254,7612.0
2001,Hildesheim,weiblich,254,K0254,7183.0
2002,Hildesheim,,254,K0254,14847.0
2002,Hildesheim,maennlich,254,K0254,7525.0
2002,Hildesheim,weiblich,254,K0254,7322.0
2003,Hildesheim,,254,K0254,14923.0
2003,Hildesheim,maennlich,254,K0254,7508.0
2003,Hildesheim,weiblich,254,K0254,7415.0
2004,Hildesheim,,254,K0254,14917.0
2004,Hildesheim,maennlich,254,K0254,7440.0
2004,Hildesheim,weiblich,254,K0254,7477.0
2005,Hildesheim,,254,K0254,14631.0
2005,Hildesheim,maennlich,254,K0254,7236.0
2005,Hildesheim,weiblich,254,K0254,7395.0
2006,Hildesheim,,254,K0254,14237.0
2006,Hildesheim,maennlich,254,K0254,7005.0
2006,Hildesheim,weiblich,254,K0254,7232.0
2007,Hildesheim,,254,K0254,13889.0
2007,Hildesheim,maennlich,254,K0254,6781.0
2007,Hildesheim,weiblich,254,K0254,7108.0
2008,Hildesheim,,254,K0254,13669.0
2008,Hildesheim,maennlich,254,K0254,6655.0
2008,Hildesheim,weiblich,254,K0254,7014.0
2009,Hildesheim,,254,K0254,13466.0
2009,Hildesheim,maennlich,254,K0254,6571.0
2009,Hildesheim,weiblich,254,K0254,6895.0
2010,Hildesheim,,254,K0254,13637.0
2010,Hildesheim,maennlich,254,K0254,6665.0
2010,Hildesheim,weiblich,254,K0254,6972.0
2011,Hildesheim,,254,K0254,13859.0
2011,Hildesheim,maennlich,254,K0254,6797.0
2011,Hildesheim,weiblich,254,K0254,7062.0
2012,Hildesheim,,254,K0254,14417.0
2012,Hildesheim,maennlich,254,K0254,7144.0
2012,Hildesheim,weiblich,254,K0254,7273.0
2013,Hildesheim,,254,K0254,15353.0
2013,Hildesheim,maennlich,254,K0254,7716.0
2013,Hildesheim,weiblich,254,K0254,7637.0
2014,Hildesheim,,254,K0254,16412.0
2014,Hildesheim,maennlich,254,K0254,8347.0
2014,Hildesheim,weiblich,254,K0254,8065.0
2015,Hildesheim,,254,K0254,19567.0
2015,Hildesheim,maennlich,254,K0254,10449.0
2015,Hildesheim,weiblich,254,K0254,9118.0
2016,Hildesheim,,254,K0254,21915.0
2016,Hildesheim,maennlich,254,K0254,11915.0
2016,Hildesheim,weiblich,254,K0254,10005.0
2017,Hildesheim,,254,K0254,22775.0
2017,Hildesheim,maennlich,254,K0254,12310.0
2017,Hildesheim,weiblich,254,K0254,10465.0
2018,Hildesheim,,254,K0254,24090.0
2018,Hildesheim,maennlich,254,K0254,13035.0
2018,Hildesheim,weiblich,254,K0254,11055.0
1978,Holzminden,,255,K0255,2587.0
1978,Holzminden,maennlich,255,K0255,1502.0
1978,Holzminden,weiblich,255,K0255,1085.0
1979,Holzminden,,255,K0255,2737.0
1979,Holzminden,maennlich,255,K0255,1600.0
1979,Holzminden,weiblich,255,K0255,1137.0
1980,Holzminden,,255,K0255,3034.0
1980,Holzminden,maennlich,255,K0255,1780.0
1980,Holzminden,weiblich,255,K0255,1254.0
1981,Holzminden,,255,K0255,3053.0
1981,Holzminden,maennlich,255,K0255,1796.0
1981,Holzminden,weiblich,255,K0255,1257.0
1982,Holzminden,,255,K0255,3081.0
1982,Holzminden,maennlich,255,K0255,1803.0
1982,Holzminden,weiblich,255,K0255,1278.0
1983,Holzminden,,255,K0255,2979.0
1983,Holzminden,maennlich,255,K0255,1701.0
1983,Holzminden,weiblich,255,K0255,1278.0
1984,Holzminden,,255,K0255,2614.0
1984,Holzminden,maennlich,255,K0255,1479.0
1984,Holzminden,weiblich,255,K0255,1135.0
1985,Holzminden,,255,K0255,2505.0
1985,Holzminden,maennlich,255,K0255,1416.0
1985,Holzminden,weiblich,255,K0255,1089.0
1986,Holzminden,,255,K0255,2704.0
1986,Holzminden,maennlich,255,K0255,1539.0
1986,Holzminden,weiblich,255,K0255,1165.0
1987,Holzminden,,255,K0255,2725.0
1987,Holzminden,maennlich,255,K0255,1551.0
1987,Holzminden,weiblich,255,K0255,1174.0
1990,Holzminden,,255,K0255,3360.0
1990,Holzminden,maennlich,255,K0255,1832.0
1990,Holzminden,weiblich,255,K0255,1528.0
